CustomerID,Recency_Days,Frequency_Orders,Monetary_Avg_Order_Value,Tenure_Days,Customer_Age,Acquisition_Channel,Country,Membership_Tier,Returns_Rate,Churn_Status,Future_1Year_CLV
CUST-11046,12,12,40.79,321,33,Organic Search,France,Bronze,0.132,0,1178.45
CUST-11047,2,8,122.3,126,46,Paid Social,United Kingdom,Silver,0.147,0,2690.3
CUST-11048,92,1,47.76,355,18,Google Ads,France,Silver,0.115,1,50.57
CUST-11049,1,8,16.74,147,62,Organic Search,United Kingdom,Standard,0.095,0,220.03
CUST-11050,94,2,121.0,259,59,Email Referral,Indonesia,Standard,0.387,1,65.21
CUST-11051,34,7,167.2,205,62,Direct,Germany,Gold,0.163,0,4427.45
CUST-11052,126,6,230.35,329,37,Paid Social,Germany,Standard,0.224,0,2482.53
CUST-11053,73,22,205.42,99,43,Organic Search,United Kingdom,Standard,0.16,0,8229.89
CUST-11054,279,13,55.47,466,38,Email Referral,United Kingdom,Standard,0.176,1,353.8
CUST-11055,20,7,102.29,262,67,Organic Search,Germany,Platinum,0.19,0,4112.84
CUST-11056,66,2,181.65,147,67,Organic Search,United States,Standard,0.09,0,609.85
CUST-11057,24,7,116.21,730,44,Organic Search,Australia,Bronze,0.397,0,1783.8
CUST-11058,30,4,80.63,73,53,Organic Search,United Kingdom,Silver,0.138,0,877.7
CUST-11059,45,13,33.26,494,52,Google Ads,United States,Bronze,0.02,0,911.37
CUST-11060,94,10,127.99,312,33,Email Referral,United Kingdom,Standard,0.016,0,2269.5
CUST-11061,187,2,54.61,398,46,Paid Social,United States,Standard,0.043,1,76.61
CUST-11062,66,20,154.2,456,24,Google Ads,United Kingdom,Silver,0.272,0,8306.44
CUST-11063,25,7,89.38,360,24,Email Referral,United Kingdom,Bronze,0.131,0,1335.26
CUST-11064,25,22,93.18,116,51,Paid Social,France,Standard,0.157,0,3665.7
CUST-11065,61,5,183.6,295,65,Organic Search,Indonesia,Standard,0.329,0,1794.12
CUST-11066,13,8,86.16,37,22,Email Referral,United Kingdom,Standard,0.084,0,1248.6
CUST-11067,6,2,76.35,133,25,Paid Social,United Kingdom,Standard,0.079,0,233.7
CUST-11068,20,12,143.53,534,25,Paid Social,Indonesia,Bronze,0.249,0,3591.65
CUST-11069,16,10,87.67,88,60,Organic Search,France,Standard,0.251,0,1496.03
CUST-11070,16,10,112.86,40,46,Organic Search,United States,Silver,0.01,0,3032.57
CUST-11071,12,6,277.61,184,69,Email Referral,United Kingdom,Bronze,0.081,0,3682.58
CUST-11072,2,9,133.9,95,27,Organic Search,Indonesia,Bronze,0.054,0,2717.36
CUST-11073,1,10,114.27,101,18,Paid Social,Germany,Standard,0.129,0,2044.95
CUST-11074,198,13,207.37,370,55,Organic Search,Indonesia,Standard,0.018,1,1231.32
CUST-11075,26,10,29.14,215,45,Email Referral,United Kingdom,Silver,0.11,0,778.51
CUST-11076,22,14,220.96,140,24,Paid Social,Indonesia,Standard,0.084,0,5590.96
CUST-11077,52,2,28.22,194,34,Email Referral,France,Bronze,0.094,0,109.89
CUST-11078,12,10,271.27,926,65,Organic Search,Germany,Bronze,0.079,0,5831.57
CUST-11079,135,13,50.55,717,63,Organic Search,United Kingdom,Standard,0.051,0,1150.03
CUST-11080,70,9,128.78,306,41,Organic Search,France,Standard,0.021,0,2121.74
CUST-11081,5,17,48.85,51,52,Email Referral,Germany,Standard,0.432,0,1559.95
CUST-11082,25,7,195.28,120,26,Organic Search,France,Silver,0.234,0,3668.33
CUST-11083,96,15,217.46,497,59,Email Referral,France,Standard,0.02,0,5907.79
CUST-11084,131,4,210.2,245,20,Organic Search,Germany,Silver,0.086,1,575.37
CUST-11085,29,7,79.45,603,61,Direct,United Kingdom,Bronze,0.018,0,1182.16
CUST-11086,43,9,157.11,178,21,Paid Social,Indonesia,Standard,0.121,0,2579.09
CUST-11087,9,3,273.1,380,49,Organic Search,Indonesia,Silver,0.166,0,2279.51
CUST-11088,213,4,112.52,234,61,Organic Search,United Kingdom,Gold,0.025,1,384.12
CUST-11089,12,5,114.24,129,30,Paid Social,France,Standard,0.353,0,1012.03
CUST-11090,129,17,166.92,360,41,Google Ads,United Kingdom,Standard,0.313,0,5181.09
CUST-11091,48,5,79.31,421,24,Organic Search,Indonesia,Silver,0.136,0,1068.56
CUST-11092,43,14,60.09,227,36,Google Ads,United Kingdom,Platinum,0.253,1,1171.68
CUST-11093,33,2,37.38,82,44,Paid Social,Australia,Gold,0.189,0,291.09
CUST-11094,12,3,171.72,417,67,Google Ads,France,Standard,0.443,0,927.72
CUST-11095,9,9,95.18,177,44,Google Ads,United Kingdom,Bronze,0.053,0,1903.08
CUST-11096,12,7,151.47,47,35,Direct,Indonesia,Bronze,0.269,0,2288.04
CUST-11097,10,9,110.54,137,47,Organic Search,France,Bronze,0.164,0,2148.39
CUST-11098,69,8,218.15,300,45,Google Ads,France,Bronze,0.085,0,3767.04
CUST-11099,20,13,242.73,142,46,Organic Search,United Kingdom,Standard,0.1,0,5688.26
CUST-11100,3,11,130.94,386,26,Paid Social,United Kingdom,Bronze,0.111,0,3186.96
CUST-11101,157,5,274.37,271,56,Email Referral,Indonesia,Silver,0.004,1,962.24
CUST-11102,97,9,78.84,269,56,Paid Social,France,Bronze,0.026,0,1480.53
CUST-11103,119,2,74.27,176,38,Email Referral,United Kingdom,Bronze,0.165,1,94.29
CUST-11104,238,21,136.47,382,62,Direct,United Kingdom,Standard,0.132,1,1306.93
CUST-11105,9,3,157.89,69,55,Google Ads,Germany,Bronze,0.119,0,1041.96
CUST-11106,23,6,239.99,83,24,Paid Social,United Kingdom,Standard,0.145,0,2517.9
CUST-11107,64,6,120.32,138,62,Email Referral,United Kingdom,Standard,0.157,0,1306.77
CUST-11108,54,7,145.08,77,42,Organic Search,United Kingdom,Silver,0.249,0,2713.62
CUST-11109,8,4,483.15,55,43,Paid Social,France,Bronze,0.255,0,4099.55
CUST-11110,77,6,69.12,191,69,Email Referral,United Kingdom,Bronze,0.204,1,284.41
CUST-11111,12,6,105.55,52,23,Email Referral,United Kingdom,Gold,0.03,0,2379.76
CUST-11112,12,12,161.93,52,66,Direct,United Kingdom,Standard,0.032,0,3484.32
CUST-11113,35,5,312.61,669,37,Organic Search,France,Standard,0.075,1,747.48
CUST-11114,41,13,95.22,156,35,Direct,United States,Standard,0.356,0,2279.35
CUST-11115,40,1,46.43,148,37,Email Referral,United States,Bronze,0.347,1,12.63
CUST-11116,5,33,274.43,76,57,Organic Search,France,Bronze,0.232,0,19562.84
CUST-11117,95,15,89.4,239,35,Paid Social,United States,Silver,0.069,0,3570.19
CUST-11118,14,9,73.97,192,64,Paid Social,Germany,Standard,0.108,0,1151.19
CUST-11119,7,12,97.59,119,18,Paid Social,Germany,Standard,0.074,0,2172.83
CUST-11120,99,5,78.26,204,50,Organic Search,United Kingdom,Bronze,0.205,1,213.58
CUST-11121,141,18,158.08,372,56,Email Referral,United Kingdom,Standard,0.015,0,5170.29
CUST-11122,90,20,193.76,643,65,Organic Search,United Kingdom,Silver,0.022,0,10454.78
CUST-11123,75,11,124.98,468,40,Direct,France,Standard,0.438,1,639.66
CUST-11124,48,3,110.68,85,69,Google Ads,Indonesia,Bronze,0.057,0,630.02
CUST-11125,37,7,213.61,242,31,Paid Social,United Kingdom,Standard,0.307,0,2734.52
CUST-11126,5,10,80.03,21,45,Organic Search,France,Standard,0.225,0,1439.09
CUST-11127,24,10,78.82,219,38,Email Referral,Germany,Standard,0.127,0,1395.26
CUST-11128,21,7,126.84,148,61,Email Referral,France,Standard,0.236,0,1629.61
CUST-11129,14,25,53.8,150,54,Google Ads,United Kingdom,Silver,0.029,0,3681.19
CUST-11130,58,7,48.37,232,24,Organic Search,United Kingdom,Standard,0.171,0,589.17
CUST-11131,31,3,93.07,290,29,Email Referral,United Kingdom,Gold,0.171,0,995.61
CUST-11132,4,8,105.48,254,68,Email Referral,Indonesia,Silver,0.165,0,2361.65
CUST-11133,12,10,220.99,35,54,Organic Search,United Kingdom,Standard,0.239,0,3967.04
CUST-11134,52,6,115.0,307,56,Organic Search,Germany,Standard,0.244,0,1146.05
CUST-11135,4,8,94.22,337,45,Email Referral,Indonesia,Standard,0.095,0,1335.67
CUST-11136,86,19,60.89,113,24,Paid Social,France,Standard,0.176,0,2104.92
CUST-11137,31,3,203.15,116,62,Direct,Germany,Bronze,0.008,0,1312.32
CUST-11138,30,6,88.18,327,69,Google Ads,United Kingdom,Standard,0.234,0,945.89
CUST-11139,41,24,74.81,178,34,Email Referral,France,Bronze,0.248,0,3860.56
CUST-11140,79,16,116.04,307,54,Email Referral,Germany,Bronze,0.198,0,3989.29
CUST-11141,20,2,211.17,160,31,Organic Search,France,Bronze,0.237,0,848.36
CUST-11142,51,5,153.45,754,60,Google Ads,France,Bronze,0.083,0,1592.38
CUST-11143,38,5,162.96,548,69,Paid Social,Germany,Silver,0.157,0,2218.16
CUST-11144,14,11,85.27,88,68,Paid Social,Australia,Bronze,0.183,0,2087.54
CUST-11145,95,11,178.89,197,21,Google Ads,United States,Gold,0.21,0,7424.45
CUST-11146,72,13,188.0,188,39,Organic Search,France,Silver,0.371,0,6668.09
CUST-11147,49,13,162.72,83,66,Paid Social,Germany,Standard,0.392,0,3862.59
CUST-11148,86,2,197.67,194,34,Email Referral,France,Standard,0.163,0,705.02
CUST-11149,91,14,325.73,374,52,Organic Search,United States,Standard,0.194,0,8240.29
CUST-11150,56,12,242.06,408,63,Organic Search,United Kingdom,Standard,0.12,0,5252.96
CUST-11151,82,15,71.49,488,49,Paid Social,France,Standard,0.156,0,1904.98
CUST-11152,54,13,77.88,71,55,Paid Social,United Kingdom,Standard,0.364,0,1714.5
CUST-11153,52,8,199.72,346,48,Paid Social,Germany,Silver,0.131,0,4320.89
CUST-11154,44,11,148.01,184,42,Google Ads,Indonesia,Standard,0.122,0,2965.67
CUST-11155,63,12,285.85,119,27,Paid Social,United Kingdom,Standard,0.066,0,6146.68
CUST-11156,8,13,229.04,147,66,Paid Social,United Kingdom,Standard,0.026,0,5459.89
CUST-11157,96,13,92.59,445,19,Organic Search,United Kingdom,Bronze,0.24,0,2651.55
CUST-11158,93,8,56.3,210,44,Organic Search,United Kingdom,Bronze,0.065,0,899.23
CUST-11159,2,8,196.17,854,29,Paid Social,United Kingdom,Gold,0.231,0,5922.45
CUST-11160,79,1,85.62,266,33,Paid Social,Germany,Bronze,0.081,1,4.24
CUST-11161,7,12,104.24,143,33,Google Ads,France,Standard,0.148,0,2233.22
CUST-11162,19,9,86.0,96,20,Paid Social,Indonesia,Standard,0.039,0,1425.91
CUST-11163,62,9,124.19,79,42,Organic Search,United Kingdom,Standard,0.29,0,1999.29
CUST-11164,8,7,179.84,192,35,Email Referral,United States,Standard,0.125,0,2237.47
CUST-11165,77,5,110.16,247,56,Paid Social,United Kingdom,Silver,0.037,0,1491.86
CUST-11166,81,7,134.11,226,59,Organic Search,United Kingdom,Standard,0.097,0,1727.78
CUST-11167,32,3,115.82,185,57,Direct,Australia,Standard,0.142,0,662.92
CUST-11168,1,9,197.89,349,49,Paid Social,United Kingdom,Bronze,0.334,0,3877.75
CUST-11169,16,10,223.44,99,67,Organic Search,United Kingdom,Standard,0.128,0,4090.43
CUST-11170,44,15,208.13,202,66,Email Referral,United Kingdom,Platinum,0.242,0,17977.91
CUST-11171,179,24,277.62,399,20,Google Ads,Australia,Gold,0.125,0,25167.63
CUST-11172,45,5,52.82,102,25,Google Ads,United Kingdom,Silver,0.256,0,705.3
CUST-11173,14,8,227.24,494,69,Email Referral,United Kingdom,Standard,0.236,0,3231.79
CUST-11174,46,8,96.42,301,22,Paid Social,France,Standard,0.267,0,1346.81
CUST-11175,35,13,105.86,59,37,Google Ads,United Kingdom,Standard,0.044,0,2514.06
CUST-11176,69,9,38.07,444,61,Email Referral,United Kingdom,Standard,0.099,0,658.26
CUST-11177,6,9,166.56,499,42,Email Referral,United Kingdom,Standard,0.106,0,2565.98
CUST-11178,65,2,56.73,364,23,Email Referral,Germany,Standard,0.06,0,251.24
CUST-11179,36,7,164.01,150,45,Organic Search,Germany,Bronze,0.155,0,2459.27
CUST-11180,149,9,68.45,1096,40,Organic Search,France,Standard,0.117,1,245.6
CUST-11181,19,9,157.96,57,41,Direct,United Kingdom,Bronze,0.212,0,3054.39
CUST-11182,46,19,225.46,199,27,Direct,Germany,Bronze,0.188,0,9189.77
CUST-11183,121,10,154.66,169,27,Google Ads,France,Gold,0.261,1,1453.13
CUST-11184,5,6,111.86,124,50,Paid Social,United Kingdom,Silver,0.209,0,1907.88
CUST-11185,125,5,131.52,612,26,Organic Search,Germany,Standard,0.189,1,218.54
CUST-11186,53,19,53.12,352,35,Paid Social,France,Bronze,0.058,0,2210.96
CUST-11187,4,18,100.09,293,20,Email Referral,Australia,Bronze,0.045,0,3940.23
CUST-11188,17,16,146.74,110,50,Paid Social,Germany,Gold,0.328,0,8903.93
CUST-11189,56,16,47.81,560,27,Google Ads,Indonesia,Bronze,0.208,0,1729.0
CUST-11190,4,17,30.78,101,44,Email Referral,United States,Standard,0.272,0,990.95
CUST-11191,40,4,175.8,62,52,Email Referral,Indonesia,Standard,0.238,0,1299.31
CUST-11192,20,10,101.89,217,35,Direct,France,Bronze,0.08,0,2252.73
CUST-11193,44,2,138.41,140,24,Google Ads,United Kingdom,Gold,0.034,0,1095.97
CUST-11194,3,3,176.6,48,24,Email Referral,United Kingdom,Gold,0.15,0,1985.19
CUST-11195,93,7,130.88,599,39,Organic Search,United States,Standard,0.184,0,1680.65
CUST-11196,164,8,183.41,361,27,Direct,Germany,Silver,0.123,1,976.77
CUST-11197,157,4,81.4,680,44,Organic Search,United Kingdom,Bronze,0.093,1,109.12
CUST-11198,63,6,140.89,235,62,Paid Social,France,Bronze,0.036,0,1917.77
CUST-11199,7,7,36.14,33,21,Google Ads,Indonesia,Standard,0.251,0,427.69
CUST-11200,64,3,125.92,84,29,Organic Search,United Kingdom,Bronze,0.388,0,870.74
CUST-11201,2,6,57.87,432,20,Email Referral,Germany,Bronze,0.077,0,776.73
CUST-11202,2,16,319.05,24,65,Paid Social,Germany,Standard,0.174,0,9143.84
CUST-11203,18,8,104.09,204,60,Email Referral,United Kingdom,Silver,0.462,0,2209.55
CUST-11204,31,11,74.53,109,20,Direct,United Kingdom,Standard,0.202,0,1495.56
CUST-11205,67,13,107.57,291,42,Google Ads,Indonesia,Bronze,0.045,0,3040.54
CUST-11206,52,10,108.13,127,43,Organic Search,Indonesia,Standard,0.19,0,1927.53
CUST-11207,27,2,49.38,48,57,Organic Search,Indonesia,Standard,0.143,0,98.67
CUST-11208,15,1,210.74,266,24,Direct,United Kingdom,Standard,0.14,0,419.49
CUST-11209,264,17,224.02,346,63,Email Referral,United Kingdom,Bronze,0.094,1,1910.25
CUST-11210,25,21,317.37,184,51,Organic Search,Indonesia,Silver,0.03,0,18012.29
CUST-11211,28,8,231.69,310,27,Email Referral,Indonesia,Bronze,0.168,0,4060.24
CUST-11212,9,15,208.28,242,20,Organic Search,United States,Standard,0.394,0,5531.1
CUST-11213,72,10,162.42,164,45,Organic Search,United Kingdom,Standard,0.225,0,2931.56
CUST-11214,54,5,153.94,316,28,Email Referral,France,Bronze,0.035,1,396.45
CUST-11215,12,6,119.51,494,68,Paid Social,United States,Bronze,0.176,0,1558.6
CUST-11216,4,9,142.43,188,49,Paid Social,Germany,Standard,0.097,0,2356.26
CUST-11217,52,11,147.47,285,25,Email Referral,France,Silver,0.077,0,4312.54
CUST-11218,48,3,144.83,424,37,Google Ads,United States,Standard,0.04,0,770.92
CUST-11219,15,5,207.98,364,22,Email Referral,United States,Bronze,0.118,0,2237.96
CUST-11220,136,14,75.42,228,58,Paid Social,United Kingdom,Standard,0.092,1,377.71
CUST-11221,8,5,155.96,885,30,Email Referral,United Kingdom,Bronze,0.138,0,1713.05
CUST-11222,26,6,106.75,46,28,Email Referral,United States,Gold,0.104,0,2502.52
CUST-11223,130,6,168.76,922,51,Google Ads,United Kingdom,Standard,0.104,1,489.18
CUST-11224,25,12,251.67,90,61,Paid Social,Indonesia,Silver,0.109,0,8160.6
CUST-11225,46,24,156.18,165,20,Organic Search,United States,Standard,0.283,0,6791.27
CUST-11226,23,14,267.71,425,32,Email Referral,Indonesia,Gold,0.196,0,14137.46
CUST-11227,15,17,233.44,80,50,Organic Search,United Kingdom,Standard,0.061,0,7099.19
CUST-11228,187,30,204.26,247,60,Paid Social,United Kingdom,Silver,0.08,0,16570.74
CUST-11229,24,14,191.55,224,27,Organic Search,United Kingdom,Standard,0.223,0,4838.51
CUST-11230,102,17,75.32,337,20,Paid Social,Germany,Standard,0.035,0,2320.49
CUST-11231,12,5,144.99,28,63,Paid Social,United Kingdom,Bronze,0.162,0,1522.95
CUST-11232,11,5,238.26,133,65,Google Ads,United Kingdom,Bronze,0.124,0,2497.96
CUST-11233,2,16,333.34,137,58,Email Referral,United Kingdom,Bronze,0.043,0,11468.27
CUST-11234,48,3,52.25,120,31,Organic Search,Germany,Standard,0.001,0,239.51
CUST-11235,21,3,43.78,178,50,Google Ads,Germany,Bronze,0.19,1,0.0
CUST-11236,90,10,68.33,135,50,Paid Social,Germany,Standard,0.072,0,1253.7
CUST-11237,29,23,125.47,114,53,Organic Search,United Kingdom,Bronze,0.093,0,6168.88
CUST-11238,156,9,358.96,395,40,Paid Social,Indonesia,Bronze,0.037,0,6910.95
CUST-11239,10,6,126.91,397,18,Organic Search,Germany,Standard,0.069,0,1357.53
CUST-11240,92,9,102.24,267,44,Paid Social,United Kingdom,Silver,0.092,1,575.8
CUST-11241,68,4,63.23,97,68,Google Ads,United Kingdom,Gold,0.089,1,160.12
CUST-11242,67,13,130.18,286,49,Email Referral,United Kingdom,Standard,0.064,0,2972.85
CUST-11243,84,16,415.16,509,38,Paid Social,United Kingdom,Standard,0.056,0,11983.39
CUST-11244,65,5,79.1,206,61,Organic Search,France,Bronze,0.095,1,196.75
CUST-11245,45,14,86.31,182,37,Organic Search,Australia,Bronze,0.246,0,2534.33
CUST-11246,7,22,199.76,878,44,Direct,United Kingdom,Standard,0.085,0,7983.29
CUST-11247,2,15,248.25,199,53,Paid Social,United States,Silver,0.098,0,10018.56
CUST-11248,115,8,92.92,425,58,Email Referral,Indonesia,Gold,0.17,0,2836.39
CUST-11249,44,12,135.51,246,49,Paid Social,United Kingdom,Standard,0.07,0,2921.61
CUST-11250,72,21,189.98,131,56,Organic Search,United Kingdom,Gold,0.094,0,15085.51
CUST-11251,30,7,134.41,105,46,Direct,Germany,Gold,0.172,0,3557.53
CUST-11252,6,6,180.89,218,63,Organic Search,Indonesia,Bronze,0.104,0,2275.39
CUST-11253,7,7,207.5,131,40,Email Referral,United Kingdom,Standard,0.196,0,2726.7
CUST-11254,53,15,124.61,161,52,Google Ads,Germany,Standard,0.075,0,3326.44
CUST-11255,26,7,105.25,45,32,Email Referral,United States,Bronze,0.061,0,1632.65
CUST-11256,11,20,52.54,414,60,Google Ads,France,Bronze,0.028,0,2230.19
CUST-11257,31,8,57.45,434,27,Email Referral,Germany,Bronze,0.09,0,937.46
CUST-11258,3,22,61.57,129,69,Paid Social,Germany,Silver,0.066,0,3725.72
CUST-11259,40,19,207.38,272,32,Google Ads,France,Gold,0.17,0,14971.87
CUST-11260,15,8,264.98,65,42,Direct,France,Silver,0.108,0,5746.25
CUST-11261,72,5,62.21,213,34,Paid Social,United Kingdom,Gold,0.177,0,1216.12
CUST-11262,17,3,187.61,136,68,Paid Social,Germany,Bronze,0.106,0,1153.01
CUST-11263,28,16,60.49,235,48,Paid Social,United Kingdom,Standard,0.269,0,1775.08
CUST-11264,1,9,36.5,130,28,Organic Search,Australia,Standard,0.271,1,180.28
CUST-11265,4,22,323.26,143,37,Organic Search,United Kingdom,Standard,0.184,0,12823.02
CUST-11266,23,5,66.6,101,48,Organic Search,United Kingdom,Bronze,0.048,0,801.61
CUST-11267,30,17,125.44,53,33,Google Ads,United Kingdom,Standard,0.329,0,3724.45
CUST-11268,42,11,32.95,505,53,Paid Social,Indonesia,Standard,0.271,0,643.45
CUST-11269,16,9,203.81,33,56,Google Ads,France,Gold,0.142,0,7007.72
CUST-11270,54,5,110.85,128,28,Email Referral,Germany,Platinum,0.241,0,3136.86
CUST-11271,89,10,136.28,210,37,Paid Social,Indonesia,Standard,0.266,0,2485.52
CUST-11272,69,7,138.98,153,43,Organic Search,Indonesia,Standard,0.075,0,1726.86
CUST-11273,2,17,67.39,161,66,Email Referral,Germany,Bronze,0.071,0,2478.98
CUST-11274,30,14,81.06,156,68,Direct,Germany,Standard,0.166,0,1989.84
CUST-11275,5,22,57.01,73,43,Google Ads,Indonesia,Silver,0.056,0,3499.54
CUST-11276,13,1,156.93,44,59,Google Ads,United Kingdom,Bronze,0.065,0,281.61
CUST-11277,195,3,136.51,236,64,Google Ads,Germany,Standard,0.228,1,177.78
CUST-11278,7,8,126.14,141,23,Paid Social,United States,Bronze,0.065,0,2166.73
CUST-11279,32,6,188.92,383,62,Organic Search,France,Standard,0.136,0,2094.05
CUST-11280,44,25,153.49,78,52,Organic Search,United Kingdom,Platinum,0.159,0,22106.05
CUST-11281,55,9,116.57,273,25,Email Referral,United Kingdom,Bronze,0.048,0,2187.29
CUST-11282,37,9,191.73,334,24,Paid Social,United States,Gold,0.074,0,6490.49
CUST-11283,1,5,86.72,74,54,Google Ads,United Kingdom,Standard,0.11,0,672.37
CUST-11284,18,3,51.26,231,67,Paid Social,Indonesia,Standard,0.302,0,280.44
CUST-11285,33,10,107.85,256,33,Organic Search,United Kingdom,Standard,0.121,0,2030.35
CUST-11286,5,8,85.1,241,26,Google Ads,Germany,Gold,0.204,0,2563.46
CUST-11287,20,8,231.86,433,28,Email Referral,Germany,Bronze,0.178,0,4023.54
CUST-11288,2,8,186.15,108,38,Organic Search,United Kingdom,Silver,0.079,0,4075.95
CUST-11289,4,8,72.47,69,68,Direct,United Kingdom,Standard,0.373,0,1009.03
CUST-11290,23,12,65.13,179,63,Paid Social,United Kingdom,Standard,0.126,0,1461.79
CUST-11291,7,14,88.14,33,24,Email Referral,France,Standard,0.127,0,2316.75
CUST-11292,38,8,119.55,126,29,Direct,Germany,Bronze,0.461,0,1977.09
CUST-11293,53,13,124.87,454,68,Organic Search,Germany,Gold,0.005,0,6192.96
CUST-11294,73,28,87.44,224,57,Google Ads,United Kingdom,Bronze,0.199,0,5214.24
CUST-11295,11,9,142.57,129,38,Email Referral,United Kingdom,Standard,0.145,0,2270.9
CUST-11296,9,10,80.71,79,22,Organic Search,Germany,Bronze,0.198,0,1799.91
CUST-11297,5,14,279.13,71,23,Email Referral,United Kingdom,Standard,0.341,0,7050.18
CUST-11298,46,12,111.32,109,60,Google Ads,United Kingdom,Bronze,0.268,0,2862.47
CUST-11299,56,4,193.69,389,43,Google Ads,Germany,Standard,0.325,0,1506.25
CUST-11300,2,15,204.05,773,46,Google Ads,Germany,Silver,0.103,0,8247.53
CUST-11301,124,11,121.96,276,20,Organic Search,United Kingdom,Silver,0.197,0,3677.03
CUST-11302,3,9,92.58,32,28,Organic Search,United Kingdom,Bronze,0.17,1,434.66
CUST-11303,36,2,51.37,301,40,Paid Social,United States,Standard,0.02,0,207.82
CUST-11304,56,7,76.86,448,42,Email Referral,Indonesia,Standard,0.072,0,993.04
CUST-11305,93,6,111.71,589,29,Direct,United Kingdom,Standard,0.046,1,305.63
CUST-11306,57,12,76.18,250,18,Paid Social,United Kingdom,Bronze,0.071,0,1903.66
CUST-11307,73,10,99.74,215,21,Paid Social,United States,Standard,0.245,0,1809.17
CUST-11308,19,5,303.64,208,69,Organic Search,Australia,Gold,0.153,0,5709.82
CUST-11309,76,4,106.61,93,18,Organic Search,United Kingdom,Gold,0.418,1,380.09
CUST-11310,4,8,158.29,210,23,Organic Search,United States,Standard,0.092,0,2309.05
CUST-11311,102,10,205.33,339,51,Email Referral,Germany,Bronze,0.138,0,4461.35
CUST-11312,36,7,286.36,281,44,Organic Search,United Kingdom,Bronze,0.097,0,4291.97
CUST-11313,77,17,165.37,241,62,Google Ads,France,Standard,0.087,0,5071.2
CUST-11314,28,10,17.15,259,33,Email Referral,Germany,Standard,0.022,0,309.72
CUST-11315,47,6,143.69,245,28,Google Ads,United Kingdom,Standard,0.366,1,344.87
CUST-11316,34,8,65.84,71,31,Paid Social,United Kingdom,Silver,0.047,0,1382.13
